,ASHAHEBOSearcher,ASHACFOSearcher,ASHAAxSearcher,BOHBSearcher,ASHABlendSearchSearcher,HEBOSearcher,ASHAHyperOptSearcher,HyperOptSearcher,OptunaTPESearcher,SkOptSearcher,AxSearcher,BlendSearchSearcher,CFOSearcher,RandomSearch,ASHAOptunaTPESearcher,ASHARandomSearch,ASHASkOptSearcher
10,0.8840420076319351,0.8691495674349178,0.8788826484267491,0.8768097908294838,0.8649961080270545,0.88005149969081,0.8860020513335108,0.8867120327138696,0.8869188446652749,0.8687455441726795,0.8712264819779456,0.8729380559623212,0.8701403150878116,0.8861828036694498,0.8695320838068692,0.8883948308865464,0.8877707713569725
11,0.8845743300369091,0.8724350278197628,0.8827543305746224,0.8768097908294838,0.8655290234346118,0.88005149969081,0.8860020513335108,0.886839074283518,0.8876815567623482,0.8708570991529087,0.8712264819779456,0.8740056280048711,0.8704666629183002,0.8861828036694498,0.8695320838068692,0.8883948308865464,0.8877707713569725
12,0.8856088669812362,0.8728902203588387,0.8827543305746224,0.8768097908294838,0.8655290234346118,0.88005149969081,0.8869944572445274,0.886839074283518,0.8876815567623482,0.8708570991529087,0.8715114209476682,0.8742386187381118,0.8704666629183002,0.8868233543572406,0.8695320838068692,0.8900644987814647,0.8877707713569725
13,0.8874681104179775,0.8760735953745942,0.8840684482293673,0.8768097908294838,0.8655290234346118,0.8856497437561126,0.8882204023314153,0.8874523862067132,0.8885270104033393,0.8708570991529087,0.8720811155385333,0.8743470391422774,0.8724902675882166,0.8868233543572406,0.8695320838068692,0.8968514014668145,0.8878851692761232
14,0.8874681104179775,0.8762650409482649,0.8840684482293673,0.8771151505085639,0.8690156428194044,0.8856497437561126,0.8887495113576488,0.888692438349773,0.8896701050585663,0.8708570991529087,0.8720811155385333,0.8749586213587006,0.8740385494895573,0.8883492934971058,0.8695320838068692,0.8968514014668145,0.8878851692761232
15,0.8874681104179775,0.8775424601839199,0.8840684482293673,0.8780096909787126,0.8690156428194044,0.8856497437561126,0.8887495113576488,0.888692438349773,0.8896701050585663,0.871096536399047,0.8729578576643369,0.8749586213587006,0.8740385494895573,0.8883492934971058,0.8708668625980224,0.8968514014668145,0.8878851692761232
16,0.8874681104179775,0.8785370682984542,0.8840684482293673,0.8789089536990329,0.8690156428194044,0.8856497437561126,0.8921227898154345,0.888692438349773,0.8896701050585663,0.871096536399047,0.8729578576643369,0.8753235853091247,0.8740385494895573,0.8883492934971058,0.8708668625980224,0.8968514014668145,0.8885808190051088
17,0.8876378937869166,0.8785370682984542,0.8888853265934099,0.8793355002664032,0.8690156428194044,0.8856497437561126,0.8921227898154345,0.888692438349773,0.8896701050585663,0.871096536399047,0.8729578576643369,0.8753235853091247,0.8741332420667575,0.8883492934971058,0.8711744197814305,0.8968514014668145,0.8885808190051088
18,0.8877694796295605,0.8785370682984542,0.8904261523406707,0.8796178158299424,0.8690156428194044,0.8856497437561126,0.893144098964191,0.888692438349773,0.8896701050585663,0.871096536399047,0.8729578576643369,0.8757856189434682,0.8742810383919035,0.8883492934971058,0.8712581833731179,0.8968514014668145,0.8888730911218716
19,0.8877694796295605,0.8785370682984542,0.8904261523406707,0.8796178158299424,0.8690156428194044,0.8857563328001739,0.893144098964191,0.888692438349773,0.8904068790127968,0.8715355770509761,0.8729578576643369,0.8757856189434682,0.8742810383919035,0.8883492934971058,0.8712581833731179,0.8968514014668145,0.8893092001100655
20,0.8877694796295605,0.8799432267751732,0.8904261523406707,0.8801207572821848,0.8690156428194044,0.8857563328001739,0.893144098964191,0.8894789435007642,0.8904068790127968,0.8720534077097353,0.8730156819998605,0.8757856189434682,0.8742810383919035,0.8888677950881384,0.8712581833731179,0.8968514014668145,0.8893092001100655
21,0.8877694796295605,0.8799432267751732,0.8904261523406707,0.8801207572821848,0.8690156428194044,0.8858265187183934,0.893144098964191,0.8894789435007642,0.8904068790127968,0.8722750277414492,0.8740232623828046,0.8757856189434682,0.8742810383919035,0.8893508958463062,0.8712581833731179,0.8968514014668145,0.8893092001100655
22,0.8882074000662129,0.8802985686901569,0.8904261523406707,0.8801207572821848,0.8690156428194044,0.8858265187183934,0.8941166989344318,0.8901977548711147,0.8904068790127968,0.8722750277414492,0.8753264356079198,0.8776268782349387,0.8753074486705325,0.8902066720064852,0.8712581833731179,0.8968514014668145,0.8893092001100655
23,0.8890929293851835,0.8802985686901569,0.8920447179156897,0.8811936189030276,0.8690156428194044,0.8873626091263292,0.8941166989344318,0.8901977548711147,0.890781848859157,0.8722750277414492,0.8766359603036706,0.8785994419286385,0.8753074486705325,0.8902066720064852,0.8712581833731179,0.8968514014668145,0.8893092001100655
24,0.8900623347284851,0.8810478765299383,0.8920447179156897,0.8811936189030276,0.8690156428194044,0.8873626091263292,0.8941166989344318,0.8901977548711147,0.890781848859157,0.8728216540904239,0.8767363774832218,0.8791154720584161,0.8763078240399753,0.8902066720064852,0.872034010031733,0.8968514014668145,0.8893092001100655
25,0.8900623347284851,0.8810478765299383,0.8920447179156897,0.8811936189030276,0.8690156428194044,0.8873626091263292,0.8941166989344318,0.8901977548711147,0.890781848859157,0.8731733337137753,0.8783289195731288,0.8812235347992221,0.8763078240399753,0.8905409356337122,0.872034010031733,0.8968514014668145,0.8893092001100655
26,0.8900623347284851,0.8810478765299383,0.8928025054043568,0.8814619632866272,0.8726525346775392,0.8873626091263292,0.8941166989344318,0.8901977548711147,0.890781848859157,0.8731733337137753,0.8786756245062046,0.8812235347992221,0.8763078240399753,0.8905409356337122,0.872034010031733,0.8968514014668145,0.8893092001100655
27,0.8900623347284851,0.8810478765299383,0.8928025054043568,0.8814619632866272,0.8726525346775392,0.8873626091263292,0.8960644945457183,0.8907401223017788,0.890781848859157,0.8731733337137753,0.8786756245062046,0.8812235347992221,0.8763078240399753,0.8905409356337122,0.8727092833113284,0.8968514014668145,0.8893092001100655
28,0.8901243753764729,0.8826242990775817,0.8928025054043568,0.8814619632866272,0.8726525346775392,0.8873626091263292,0.8960644945457183,0.8907401223017788,0.890781848859157,0.8731733337137753,0.8786756245062046,0.8829812713993886,0.8763078240399753,0.8905409356337122,0.8750377287663856,0.8968514014668145,0.8893092001100655
29,0.8901243753764729,0.8836406964952754,0.8928025054043568,0.882893728528367,0.8726525346775392,0.8873626091263292,0.8960644945457183,0.8907405217719218,0.8913759132842982,0.8731733337137753,0.8791324180583234,0.8829812713993886,0.8763078240399753,0.8905409356337122,0.8754883472106297,0.8968514014668145,0.8893092001100655
30,0.8901243753764729,0.8836406964952754,0.8928025054043568,0.8862679666689569,0.8726525346775392,0.8873626091263292,0.8960644945457183,0.8909632496239765,0.8913759132842982,0.8738368741448553,0.8791324180583234,0.8832378504016415,0.8763078240399753,0.8908128258677692,0.8764433971533181,0.8968514014668145,0.8905716320831678
31,0.8901243753764729,0.8836406964952754,0.8928025054043568,0.8890111899396029,0.8726525346775392,0.8873626091263292,0.8960644945457183,0.8909921879618874,0.8913759132842982,0.8742571969908628,0.8801638897583751,0.8836029229000637,0.8763078240399753,0.8908128258677692,0.8764433971533181,0.8968514014668145,0.8905716320831678
32,0.8901243753764729,0.8836406964952754,0.8928025054043568,0.8890111899396029,0.8728023859848604,0.8873626091263292,0.8960644945457183,0.8915019118641032,0.8913759132842982,0.8742571969908628,0.8804219052299038,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8764433971533181,0.8968514014668145,0.8905716320831678
33,0.8901243753764729,0.8836406964952754,0.8934827091982606,0.8890111899396029,0.8763824347749118,0.8873626091263292,0.8971337618226065,0.8918414614854859,0.8917897686184395,0.8742571969908628,0.8806243087844152,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8764433971533181,0.8968514014668145,0.8905716320831678
34,0.8901243753764729,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8763824347749118,0.8873626091263292,0.8971337618226065,0.8918414614854859,0.8917897686184395,0.8743089077343885,0.8806243087844152,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8774997006959259,0.8968514014668145,0.8905716320831678
35,0.8910270182932934,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8763824347749118,0.8873626091263292,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8806243087844152,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8774997006959259,0.8968514014668145,0.8905716320831678
36,0.8913270586054821,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8763824347749118,0.8873626091263292,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8798770295676609,0.8968514014668145,0.8905716320831678
37,0.8913270586054821,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8765562369477582,0.8880199496998551,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8798770295676609,0.8968514014668145,0.8905716320831678
38,0.8913270586054821,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8765562369477582,0.8880199496998551,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8763078240399753,0.8908128258677692,0.8798770295676609,0.8968514014668145,0.8905716320831678
39,0.8913270586054821,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8765562369477582,0.8880199496998551,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8767862970614276,0.8912108058157453,0.8798770295676609,0.8968514014668145,0.8905716320831678
40,0.8913270586054821,0.8836406964952754,0.8935277739241477,0.8890111899396029,0.8765562369477582,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8922719823167811,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8769595585819709,0.8912108058157453,0.8798770295676609,0.8968514014668145,0.8905716320831678
41,0.8913270586054821,0.884123517498526,0.8935277739241477,0.8901903169319512,0.8794235048152353,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8929896253768221,0.8743089077343885,0.8809705465199765,0.8843652602172256,0.8769595585819709,0.8912108058157453,0.8798770295676609,0.8968514014668145,0.8905716320831678
42,0.8913270586054821,0.884123517498526,0.8935277739241477,0.8901903169319512,0.8794235048152353,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8929896253768221,0.8743089077343885,0.8821049147890936,0.8843652602172256,0.8769595585819709,0.8912108058157453,0.8798770295676609,0.8968514014668145,0.8905716320831678
43,0.8913270586054821,0.884123517498526,0.8939901563055809,0.8901903169319512,0.8794235048152353,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8937711047346887,0.8743089077343885,0.8821049147890936,0.8843652602172256,0.8769595585819709,0.8912108058157453,0.8798770295676609,0.9004936672682871,0.8905716320831678
44,0.8913270586054821,0.884123517498526,0.8939901563055809,0.8901903169319512,0.8794235048152353,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8937711047346887,0.8748636787035274,0.8821049147890936,0.8843652602172256,0.8769595585819709,0.8956605417402175,0.8798770295676609,0.9004936672682871,0.8905716320831678
45,0.8913270586054821,0.884123517498526,0.8939901563055809,0.8901903169319512,0.8794235048152353,0.8881118239305412,0.8971337618226065,0.8918414614854859,0.8937711047346887,0.8748636787035274,0.8821049147890936,0.8843652602172256,0.8769595585819709,0.8956605417402175,0.8798770295676609,0.9004936672682871,0.8905716320831678
46,0.891327329702917,0.884123517498526,0.8939901563055809,0.8901903169319512,0.8794235048152353,0.8904031164328845,0.8971337618226065,0.8918414614854859,0.8937711047346887,0.8748636787035274,0.8821049147890936,0.8843652602172256,0.8769595585819709,0.8956605417402175,0.8798770295676609,0.9004936672682871,0.8905716320831678
47,0.891327329702917,0.884123517498526,0.8939901563055809,0.8901903169319512,0.8794235048152353,0.8904031164328845,0.8971337618226065,0.8918414614854859,0.8937711047346887,0.8748636787035274,0.8821049147890936,0.8844486028251599,0.8769595585819709,0.8956605417402175,0.8798770295676609,0.9004936672682871,0.8905716320831678
48,0.891327329702917,0.884123517498526,0.8939901563055809,0.8910160347924493,0.8794235048152353,0.8904031164328845,0.8971337618226065,0.8918426598959142,0.8937711047346887,0.8748636787035274,0.8825810552608108,0.8844486028251599,0.8769595585819709,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8905716320831678
49,0.891327329702917,0.884123517498526,0.8939901563055809,0.8910160347924493,0.8794235048152353,0.8904031164328845,0.8971337618226065,0.8918426598959142,0.8937711047346887,0.8748636787035274,0.8825810552608108,0.8844486028251599,0.8769595585819709,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8921359060071921
50,0.891327329702917,0.884123517498526,0.8939901563055809,0.8910160347924493,0.8802751946208489,0.8904031164328845,0.8971337618226065,0.8918426598959142,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8778794140222461,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8921359060071921
51,0.891327329702917,0.884123517498526,0.8939901563055809,0.8910160347924493,0.8802751946208489,0.8904031164328845,0.8971337618226065,0.8918426598959142,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8778794140222461,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8921359060071921
52,0.891327329702917,0.884123517498526,0.8939901563055809,0.8910160347924493,0.8802751946208489,0.8904031164328845,0.8971337618226065,0.8918426598959142,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8778794140222461,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8921359060071921
53,0.891327329702917,0.884561917073194,0.8939901563055809,0.8910160347924493,0.8802751946208489,0.8920400009687213,0.8971337618226065,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8778794140222461,0.8956605417402175,0.8803870526904407,0.9004936672682871,0.8921359060071921
54,0.891327329702917,0.884561917073194,0.8945800678329331,0.8910160347924493,0.8802751946208489,0.8920400009687213,0.8971337618226065,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8778794140222461,0.8985989223687232,0.8803870526904407,0.9004936672682871,0.8921359060071921
55,0.891327329702917,0.884561917073194,0.8945800678329331,0.8910160347924493,0.8802751946208489,0.8920400009687213,0.8971337618226065,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8793060075871548,0.8985989223687232,0.8803870526904407,0.9004936672682871,0.8921359060071921
56,0.891327329702917,0.884561917073194,0.8945800678329331,0.8910160347924493,0.8802751946208489,0.8920400009687213,0.8971337618226065,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8800249026822216,0.8985989223687232,0.8803870526904407,0.9004936672682871,0.8921359060071921
57,0.891327329702917,0.8878447627067458,0.8945800678329331,0.8910160347924493,0.8802751946208489,0.8920400009687213,0.8971337618226065,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8844486028251599,0.8800249026822216,0.8985989223687232,0.8803870526904407,0.9004936672682871,0.8922872007288656
58,0.8927310964034758,0.8883695795064372,0.8945800678329331,0.8915610217093748,0.8802751946208489,0.8920400009687213,0.8995158650108802,0.8922817580049083,0.8948566652903558,0.8749413937465764,0.8825810552608108,0.8857097730994266,0.8807767125388686,0.8989948272651013,0.8803870526904407,0.9004936672682871,0.8922872007288656
59,0.8927310964034758,0.8883695795064372,0.8945800678329331,0.8915610217093748,0.8825264669054276,0.8922962964837218,0.9054829980474459,0.8922817580049083,0.8948566652903558,0.8750718896320725,0.8825810552608108,0.8857097730994266,0.8807767125388686,0.903424260548469,0.8803870526904407,0.9004936672682871,0.8922872007288656
