,ASHAHEBOSearcher,ASHACFOSearcher,ASHAAxSearcher,BOHBSearcher,ASHABlendSearchSearcher,HEBOSearcher,ASHAHyperOptSearcher,HyperOptSearcher,OptunaTPESearcher,SkOptSearcher,AxSearcher,BlendSearchSearcher,CFOSearcher,RandomSearch,ASHAOptunaTPESearcher,ASHARandomSearch,ASHASkOptSearcher
10,0.8327678766564535,0.8241749852178164,0.8219227574361707,0.8159130566048077,0.8017837713493783,0.8262596809865456,0.8341576981290635,0.835334526742365,0.8165829565631001,0.8122822041552384,0.8024594456319664,0.8203396492884669,0.8110238962581487,0.8187723047957793,0.8023534359328762,0.8221512479136753,0.8406666000921399
11,0.8344555179019716,0.8269227845071753,0.8236774822204077,0.816278359873389,0.8031166330828858,0.8268191554626109,0.8348694551891296,0.8368172892533439,0.8179076520083282,0.813747747046387,0.8029446893976495,0.821646447362211,0.8118720805095583,0.8194035871383737,0.8036578907334494,0.8228246116933826,0.8419965618135244
12,0.835550188068177,0.8278046147692032,0.8249843246433665,0.8168943958557767,0.8039386892589776,0.8281406368845798,0.8354980670680936,0.8375888879436137,0.81866299935927,0.8148374748418431,0.8034809894038677,0.8225731045493719,0.8123975153494111,0.8200683547490255,0.8041085782256043,0.8235836591209654,0.8430334378475834
13,0.8363384817220294,0.829167315794405,0.8265400635596447,0.8176781700617276,0.804958930660747,0.8291261949677212,0.8364223418246277,0.8382022268297558,0.820203369497043,0.8153646165352596,0.8044618517590825,0.8234580245662558,0.8129667656612196,0.8207319534139974,0.8046382236530133,0.8244255776465265,0.8437567850488952
14,0.8371491544036154,0.8297706320089175,0.8281552238776683,0.8185058695363467,0.8063687571463803,0.829865894534626,0.8374221491227838,0.8384798305680579,0.821286903048232,0.815830216136317,0.8048774727225668,0.824071330911774,0.8137246389509484,0.8213667199295701,0.8049216293398397,0.8251256703170794,0.8444590305722405
15,0.8375462637952695,0.8306387819454725,0.8285040982436485,0.8193182004527246,0.807034383375144,0.8302720357047766,0.8379786418860201,0.8388113850510736,0.8218751528583319,0.816409211964559,0.8054947338466591,0.8245259233350734,0.8146141076553661,0.8218085568776448,0.8062310204479594,0.8255034337384386,0.8452911612486061
16,0.8379905709058693,0.831616765443956,0.8291546982451009,0.8202831822394597,0.8073487548983485,0.830496039120872,0.8388534574457075,0.8395745507261606,0.8224234950206927,0.8170071345605592,0.8059315116993784,0.8251445450679852,0.815241939104232,0.8223062967490494,0.8064819021946401,0.8256642536877663,0.8456178710427701
17,0.8381825427050531,0.8321852636761333,0.8297489477926775,0.8205882025076245,0.8076437193445898,0.8312199186602792,0.839253039390096,0.8397292094526976,0.8227967494388243,0.8178925910915366,0.8062685292287458,0.8255634563118205,0.8156683813337708,0.8230966731048165,0.8069926805437305,0.826124136123918,0.8462035335007912
18,0.8384596871576836,0.8327496305638145,0.8316590667642528,0.8210955985291428,0.8081867280509275,0.8314496136290939,0.8395030163042827,0.8400387523277565,0.8229828567725475,0.8182041478356045,0.8066970783517503,0.8258773303743302,0.8163967046353222,0.8232831579014819,0.8072663923423797,0.8266800949060066,0.8479353889186287
19,0.8388489951904987,0.833263047818813,0.8324688069537124,0.8217380783674527,0.8086251435306135,0.8315833873618016,0.8402971825000073,0.8401776781066258,0.8231782653170274,0.8185265628740183,0.8076282678456136,0.826268863768224,0.8169454004290676,0.8234995776021815,0.8074423875717432,0.8271013640363931,0.8484011032107153
20,0.8392704791670393,0.8336852447964617,0.8328153010903703,0.821903161605218,0.8089943271423328,0.8318206585697332,0.8406268387307216,0.8403610659011204,0.8239465477417992,0.8187789125570705,0.808039534697642,0.8264766124995345,0.8175045112322165,0.8237258345470463,0.8076032860686018,0.8286933044895812,0.8485605017271051
21,0.8398313591641295,0.8344064550056486,0.8330982361258655,0.8225347669180755,0.8092677247060438,0.832000352429851,0.841212977283417,0.8406666640815316,0.8240950477728379,0.8194830617887656,0.8085119993271187,0.8266119723256395,0.8177205652811212,0.8238609996029379,0.8079607804510598,0.828972174831051,0.8486598034628737
22,0.8399199512342934,0.8352568630475161,0.8332875934959427,0.8231875639951498,0.8095196786526297,0.8323483785534599,0.8418328837144785,0.8409609801540171,0.824737533639538,0.8195731379695816,0.8087177930165875,0.8269576484155058,0.8179503025603545,0.8244542239999053,0.8081318034041132,0.8294020167109364,0.8490039708284458
23,0.8401082153941067,0.8356013729263746,0.8335073586137811,0.8240287674899931,0.810133087471056,0.8329054285406542,0.8421166263482224,0.8413083487787083,0.8249949921330942,0.819740877660478,0.808960200839673,0.8275270599500169,0.8181164025135194,0.8245895789192691,0.8082868376500675,0.8301648816869823,0.8501076112402951
24,0.8405891868868164,0.8364685850904449,0.833821822463623,0.824316393201417,0.8103655712948902,0.8331077959095652,0.8426396944374887,0.8414679635423409,0.8252162073115444,0.8204960784430355,0.8093360349162728,0.8280871469953722,0.8184606294374784,0.8246615273867279,0.808487923625989,0.8308557507547468,0.850447096460654
25,0.8406893199297557,0.8366492809616066,0.8339793589106289,0.8245810413974404,0.8107993647974012,0.8333299543184979,0.8430021807289588,0.8417130864024839,0.8254781460483379,0.8206622411547462,0.8096126851205298,0.8282069055206162,0.8186628336588535,0.8248183922023044,0.8087448861173064,0.8311282826412052,0.8505934650116057
26,0.8411128397797847,0.8368013428105516,0.8343900682276182,0.8247973654618405,0.8111442325604045,0.833471689705231,0.8432078160744308,0.8420413533645743,0.8259132295364527,0.8209877335730742,0.8099117336703093,0.828331740852306,0.8190009242625522,0.8249582758502816,0.809022437776293,0.8312132084543497,0.8507952834506837
27,0.8411677398494601,0.8370185184434793,0.8345040034366449,0.8249333193259417,0.8113431194247495,0.8335989543911074,0.8433689473935844,0.8420878732977465,0.8259993612256524,0.8211778039350643,0.8101301183730907,0.8284426992160262,0.819077564978535,0.8252203909636382,0.809361310494442,0.8314745311191317,0.8510202058809804
28,0.8412816677387425,0.837650177635712,0.8347820532490375,0.8250758059791011,0.8117941598404896,0.8337881489785354,0.8435226926291398,0.8421617545134596,0.8263080244681069,0.8212562304699028,0.810340881520095,0.828526367728268,0.819150857369129,0.8253295103102912,0.8097402230023087,0.8316283715094194,0.8513221229787823
29,0.8415246190055189,0.83836301358492,0.8350809819405761,0.8252115942517978,0.8119739686896937,0.8338606662086525,0.843698816381871,0.8422561983405144,0.8264171686036316,0.8216381801427596,0.8103953416872186,0.8287510272986163,0.8192743767613674,0.8255113270429315,0.809886366314659,0.8318016401720292,0.8514035374140563
30,0.8418021069417853,0.8390864216452844,0.8353029398283528,0.8257404675942455,0.8120101438043495,0.8339165255919762,0.8442717033779579,0.8423874744412846,0.8265868302010901,0.8218668500133013,0.8105764005563457,0.8291972052013209,0.8193890129847637,0.8256347099393275,0.8102032236051594,0.8318814540766094,0.8516287397761068
31,0.8420742787696783,0.8392236979472717,0.8355939478485606,0.8263074367704101,0.8121364823237345,0.8339781129836671,0.8444612256586485,0.8425155191995436,0.8267879126102475,0.8222325582707741,0.8108556967291437,0.8294649770486628,0.8194757783797444,0.8257742939241591,0.8103397892375689,0.8322951538554737,0.8517378784725954
32,0.8422239178858321,0.839365390562328,0.8356615859250918,0.8266357462455999,0.8123736006306655,0.8340948265350767,0.8445005476319187,0.842622172602694,0.8268364049979995,0.8223806934838935,0.8109770634809718,0.8295927070369863,0.8195043125374254,0.8258732146877185,0.8103745317774859,0.832476276257472,0.8518528610537082
33,0.8422811236217009,0.8394958429539155,0.8357362628795698,0.826987569627708,0.8129189576267416,0.8343089119644745,0.8445544534083154,0.8427115013673581,0.8269637714508274,0.8225209185547445,0.8111366296156906,0.8297014685274481,0.8195684221192311,0.8259185047260578,0.8104555198724128,0.8325260167922298,0.8520534896592
34,0.8423735990510614,0.8395687185981959,0.8358034756806344,0.8270883041332031,0.8129797034474971,0.8344049010574587,0.8445594096753486,0.8428250514454185,0.8270618905498477,0.8226244679460493,0.8111940823927969,0.8297644929046627,0.8197847330154359,0.8260501086504407,0.8112780818178736,0.8327379895200332,0.8521082975654054
35,0.84277646572577,0.8396508664068266,0.835852748435842,0.8271988697731869,0.813167392869414,0.8345608384059086,0.8446036389918575,0.8430041043055414,0.8273371302804325,0.8227248244130679,0.811303762880997,0.8298663808056364,0.8201666764560362,0.8260864153165695,0.8113249941571113,0.8328293453309658,0.852228204007262
36,0.8430367955994112,0.839779714165287,0.8360473447478485,0.8272621937859697,0.8134153587562447,0.8347211280780933,0.8447709554323862,0.8430665331613728,0.8275147790088518,0.8228182393655052,0.8113556530767836,0.8299624157752714,0.8202781133633982,0.82621227827667,0.8121634205051357,0.8328550954311875,0.8523342983713725
37,0.8431200254006368,0.8400341931301535,0.8362840125464533,0.8275027858194133,0.81359337774649,0.8348881231592146,0.8450060768984097,0.8432204514754046,0.8276216746720161,0.8230063289199387,0.8117516716761718,0.8300680167148471,0.8204657823591196,0.8262389693109682,0.8122573638205424,0.8328994366829987,0.8524644554575687
38,0.8431292079798849,0.8401578293522186,0.836412162573103,0.8276238695106202,0.8136998351896816,0.8352243860131888,0.84504620660109,0.8432720322898302,0.8277951924326713,0.8230374579905624,0.8118034235467063,0.8303598741866528,0.82061103699262,0.8267796365154898,0.8123367641609451,0.8330111765853135,0.8525271977454003
39,0.8432118537958357,0.8402014122519784,0.8364864201378609,0.827772449791543,0.8137966634346411,0.8354183576773055,0.8451430910002781,0.8434550226480277,0.8278310402165692,0.8231733421679095,0.8118130808530306,0.8304650086871859,0.820641838853693,0.826820260950272,0.8123710437539932,0.8330896513860516,0.8525539875067432
40,0.8433376692787049,0.8404378835108698,0.8365359124309122,0.8277846273388821,0.8139100346046773,0.8355090813412315,0.8451630896343283,0.843525197030966,0.8278683577435666,0.8232026999562693,0.8119173924812081,0.8305929191502421,0.8208870613759961,0.8268514346618249,0.8124206512671207,0.8331821383344714,0.8527363434935764
41,0.8433666308514107,0.8405435179900501,0.8368496778284642,0.8279869916686048,0.8144643828921583,0.8355685152687707,0.8453175206958515,0.8437189817853928,0.8279991195611753,0.8232769447557213,0.8120309050060323,0.830616255452444,0.8209971453230964,0.8269841259833282,0.8124986066728563,0.833264459820833,0.8530101988748967
42,0.8435265054977116,0.8406308693360715,0.8370822364103959,0.8281544616017255,0.8145802664543763,0.8356452497344216,0.8453650523386149,0.8438035381881266,0.8280343630866919,0.8235653347947259,0.8121462274460842,0.8307924681007721,0.8210096054796452,0.8270547830464866,0.8126525439504254,0.8332867565518813,0.8531237409574556
43,0.8436266195616658,0.8406680137710703,0.8372290465354753,0.828245209419228,0.8147001375645849,0.835697149690106,0.8455096774431592,0.8438532576668815,0.8284331221314598,0.8236573973249425,0.8122032002429187,0.8309458442075868,0.8215174970844226,0.8272486943770225,0.8128519673220278,0.8336969488346885,0.8531754134743743
44,0.8436350290890757,0.8407611528215302,0.8373728543737409,0.8282605777829234,0.8147603930657785,0.8357265593184777,0.845591179864684,0.8438811329234911,0.8284773836289377,0.8236954728029927,0.8122212676261523,0.83102476381912,0.8215701577070841,0.8273543634174982,0.8129300200972078,0.8338277920681263,0.8536034824519346
45,0.8438004666535427,0.8409524616445103,0.8374006445614242,0.8283144375584075,0.8149649897275268,0.8358547003356518,0.8456373170306015,0.8439174092409193,0.8285042927968982,0.8237435303545394,0.8122796366756295,0.8310877420342695,0.8217664896228375,0.8275308567783212,0.8129441684795863,0.8339000371976235,0.8537057852191818
46,0.8440278306939241,0.8411177583690812,0.837853043617754,0.8283231093308969,0.8149660321099552,0.83645964556601,0.8457261784679343,0.8440079939774685,0.8285320381960004,0.8238360685920613,0.8126848833983973,0.8311047357763927,0.8217849401925434,0.8276259970204916,0.8130938156156882,0.8341817239157383,0.8537945356812376
47,0.8440309756797768,0.8412430013179459,0.837942052748174,0.8283794185136153,0.8150054309843461,0.8365385313625561,0.8457966268483516,0.8440627420116583,0.8285476159934241,0.8238770050091827,0.8126959959966357,0.8311598894508715,0.8217899079021224,0.8277421728383665,0.813197787277574,0.834280270044939,0.85388866922567
48,0.8440642974552873,0.8412854346208577,0.8380725794129972,0.828909098251151,0.8150420909027373,0.8365805208731508,0.8458419287675621,0.8441034893403927,0.8286319117843931,0.8239951750722023,0.8127155417148841,0.8312245333252569,0.8218034018665032,0.8278723539726297,0.8133961017469242,0.8343974807802358,0.85395097168451
49,0.844390147658374,0.8413261694239812,0.8381001946977654,0.8289115090651478,0.8151158595697563,0.8366738080700978,0.8458936383840147,0.8441244507006219,0.8286591932544292,0.8240480206230757,0.812751984287532,0.8312765478928613,0.8218247714979983,0.8279510995981293,0.8135454928395154,0.8344469812266765,0.8540235769717647
50,0.8444579746127869,0.8413532580595819,0.8382075657733221,0.8289221565484146,0.8155366076142676,0.836731864014854,0.8461454663533111,0.844205241863803,0.8292594927188659,0.8240683094956576,0.8128268682365631,0.831296112035542,0.8219237029606236,0.827971861423703,0.813599532394217,0.8345502716083202,0.8541675680942581
51,0.8445101586378505,0.8415425147975528,0.8382899238038823,0.8289400893346822,0.8156195209153098,0.8368256197120022,0.8462375970574941,0.8442430070726562,0.8293086195042545,0.824108010716349,0.8128830920101082,0.83151274407276,0.8219538004301757,0.8280407385402921,0.8136037500098406,0.8345808598898059,0.8545775722948749
52,0.8446250452128279,0.8417776594748049,0.8383604903413385,0.829350648310856,0.8156736349356822,0.8369755612772225,0.8463446181428461,0.8443825180376963,0.8293633650019462,0.8242455893070539,0.8129052002308415,0.8317874149482533,0.8221217360714764,0.8282030857595758,0.8136137383651952,0.8347133769190065,0.8546243969015235
53,0.8446674618763935,0.8421937147367139,0.8384111669238663,0.8294045190568095,0.8158287827896806,0.8370630003293685,0.8463963976010026,0.8444391072850921,0.8295845283893485,0.8242680468645511,0.8130275092565471,0.8317947015497856,0.822155545731188,0.8283358809358994,0.8136905760112993,0.8349640872699743,0.8548165109755981
54,0.8446967668008295,0.8424433303617275,0.8384157418339027,0.829443892843284,0.8161309092788562,0.8371158296279242,0.8464432371390019,0.8447262712812901,0.829657076579971,0.8246381030388755,0.8132140725158468,0.8318182532007027,0.8221966634975124,0.8285553782481042,0.8140807743023994,0.8352563528820129,0.8549741919964493
55,0.8447278437174345,0.8425018037111913,0.8384698212135799,0.8294632623506657,0.8162095885995249,0.837168604087619,0.8466965296917649,0.8448493038606819,0.829802438333736,0.824674572475921,0.8132478778914642,0.8318435465436401,0.822811619037025,0.8286677059632397,0.8143063640354534,0.8354754730677078,0.8549791226707165
56,0.8447427945641198,0.8426722256721627,0.8384863114564151,0.8294814935935225,0.8162798699166548,0.837359757654883,0.8469945206659244,0.8449830622419325,0.8298466454015294,0.8247641846268549,0.8136085912974272,0.831905740289968,0.8228718887740293,0.8287434916949677,0.8143231735635194,0.8356196643878903,0.8552008251601863
57,0.8448592666632933,0.8432186835135287,0.838748983835445,0.8294933796590966,0.8166221000841837,0.8376032747669491,0.8472798324515706,0.8450320252024772,0.8299517384934924,0.8248231122448568,0.8136607873950222,0.8319154472154516,0.8230062584698428,0.8288264438194012,0.8144976230425399,0.8360545840124693,0.8553059743682652
58,0.8453275265569693,0.8443670935544936,0.8389713769941475,0.8295923380016054,0.8168612285333069,0.8378020938338724,0.8477652016201287,0.8452608092854927,0.8300031364666202,0.8248769519966975,0.8137141724450302,0.8320247636623402,0.8235865992558132,0.8289151633825379,0.8147275898387183,0.8362502312918862,0.8553825113435082
59,0.8454673115546051,0.8447389660549853,0.8391585019460093,0.829671519702034,0.8174733022676803,0.8379540981192111,0.848240950271711,0.8453455563279288,0.830384769030785,0.8249883919582092,0.8138203265414831,0.8320637896691725,0.8237347466696022,0.8293804102581473,0.8149233914946042,0.8363543748989758,0.855737602548265
