concurrency,problem,dataset,searcher,cv,seed,time_budget_s,best_result,best_result_normalized,worst_result,worst_result_normalized,num_trials,avg_time_per_iter,best_result_normalized_1m,best_result_normalized_5m,best_result_normalized_10m,best_result_normalized_30m
8.0,XGBoostProblem,mfeat-factors,RandomSearch,5.0,2000.3333333333333,3600.0,0.9088614117850198,0.8181338581587769,0.5321897333333333,0.06648920245947842,331.3333333333333,16.35474097266423,0.6489041887183356,0.7918965410132056,0.8069012014193976,0.808705299123018
8.0,XGBoostProblem,mfeat-factors,SkOptSearcher,5.0,2000.3333333333333,3600.0,0.885993274556402,0.7725007136538777,0.537686841768553,0.07745862865609747,129.0,10.506248939047135,0.3673607641434368,0.7376471738949025,0.7592131219139158,0.7719869414350155
8.0,XGBoostProblem,nomao,ASHAAxSearcher,5.0,2000.3333333333333,3600.0,0.9564178093230807,0.9132728099074372,0.7692743333333333,0.5388065978494875,154.0,5.692227270345172,0.7864311161291253,0.8973542424569138,0.9062036249431106,0.9107748197234407
8.0,XGBoostProblem,nomao,ASHABlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.9963989333333334,0.9932733548516737,0.7511625333333333,0.5025656490069921,378.0,6.054431848440633,0.9508008895973058,0.9868572167265236,0.9916949992797833,0.9930775277742958
8.0,XGBoostProblem,nomao,ASHACFOSearcher,5.0,2000.3333333333333,3600.0,0.8969493920464918,0.794279012037263,0.6835382666666666,0.36725234007149576,265.6666666666667,6.729978583309648,0.6353481296777729,0.7338273345280767,0.7535945963840257,0.7880450075156543
8.0,XGBoostProblem,nomao,ASHAHEBOSearcher,5.0,2000.3333333333333,3600.0,0.9671734909547088,0.9347944757704658,0.7378506618607449,0.47592915495140703,163.33333333333334,9.583864708704178,0.6963800315552363,0.8534900946770403,0.9047424356134194,0.9276782136212436
8.0,XGBoostProblem,nomao,ASHAHyperOptSearcher,5.0,2000.3333333333333,3600.0,0.9780456664855838,0.9565492410185947,0.7494362129629629,0.4991113546669292,470.3333333333333,14.64958476980415,0.9045031899263303,0.9495341637145982,0.9499561354213544,0.9546050477978335
8.0,XGBoostProblem,nomao,ASHAOptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.8787621976209001,0.7578872021251403,0.6168893333333333,0.2338906320501942,723.6666666666666,4.26473273925957,0.629311696049348,0.73829167972498,0.7470659300810055,0.7532581437982465
8.0,XGBoostProblem,nomao,ASHARandomSearch,5.0,2000.3333333333333,3600.0,0.9200353041001841,0.8404729495652948,0.5959018,0.19189546194763696,2277.6666666666665,2.9407267211995873,0.48853106386813216,0.8296174926731193,0.8374136513568677,0.8388772523584871
8.0,XGBoostProblem,nomao,ASHASkOptSearcher,5.0,2000.3333333333333,3600.0,0.9558723112490161,0.9121812912402776,0.5818571919530101,0.16379279287311888,284.3333333333333,10.539198295455472,0.8378869390668392,0.9074225933360873,0.9080455582212063,0.911711436028963
8.0,XGBoostProblem,nomao,AxSearcher,5.0,2000.3333333333333,3600.0,0.8047863075561422,0.6098645623314729,0.6638994257094399,0.3279558466000156,172.0,11.39731899820166,0.4233660298165381,0.5419360755806873,0.5815318303732769,0.6031590864569727
8.0,XGBoostProblem,nomao,BOHBSearcher,5.0,2000.3333333333333,3600.0,0.9843510666666666,0.9691660811666797,0.7819935333333333,0.5642571812546412,179.33333333333334,5.4212119335811835,0.7214891161513316,0.9491376934115104,0.9600662583394267,0.9687381429757888
